@relation inflection_verbs
@attribute ending {ar,er,ir}
@attribute endingstem string
@attribute penSyl string
@attribute person {0, 1, 2, 3}
@attribute number {0, 1}
@attribute tense {0, 1, 2, 3, 4}
@attribute mood {0, 1, 2, 3}
@attribute suff1 string
@attribute suff2 string
@attribute stemC1 string
@attribute stemC2 string
@attribute stemC3 {ANY, yag}
@data
er,ec,ANY,3,1,3,0,ecieron,ANY,ANY,ANY,ANY
er,ca,ANY,1,0,3,0,caí,ANY,ANY,ANY,ANY
er,ca,ANY,2,0,3,0,caiste,ANY,ANY,ANY,ANY
er,ca,ANY,3,0,3,0,cayó,ANY,ANY,ANY,ANY
er,ca,ANY,1,1,3,0,caimos,ANY,ANY,ANY,ANY
er,ca,ANY,2,1,3,0,caisteis,ANY,ANY,ANY,ANY
er,ca,ANY,3,1,3,0,cayeron,ANY,ANY,ANY,ANY
er,hab,ANY,1,0,3,0,hube,ANY,ANY,ANY,ANY
er,hab,ANY,2,0,3,0,hubiste,ANY,ANY,ANY,ANY
er,hab,ANY,3,0,3,0,hubo,ANY,ANY,ANY,ANY
er,hab,ANY,1,1,3,0,hubieron,ANY,ANY,ANY,ANY
er,hab,ANY,2,1,3,0,hubisteis,ANY,ANY,ANY,ANY
er,hab,ANY,3,1,3,0,hubieron,ANY,ANY,ANY,ANY
er,ac,ANY,1,0,3,0,ice,ANY,ANY,ANY,ANY
er,ac,ANY,2,0,3,0,iciste,ANY,ANY,ANY,ANY
er,ac,ANY,3,0,3,0,izo,ANY,ANY,ANY,ANY
er,ac,ANY,1,1,3,0,icimos,ANY,ANY,ANY,ANY
er,ac,ANY,2,1,3,0,icisteis,ANY,ANY,ANY,ANY
er,ac,ANY,3,1,3,0,icieron,ANY,ANY,ANY,ANY
er,e,ANY,1,0,3,0,eí,ANY,ANY,ANY,ANY
er,e,ANY,2,0,3,0,eíste,ANY,ANY,ANY,ANY
er,e,ANY,3,0,3,0,eyó,ANY,ANY,ANY,ANY
er,e,ANY,1,1,3,0,eimos,ANY,ANY,ANY,ANY
er,e,ANY,2,1,3,0,eísteis,ANY,ANY,ANY,ANY
er,e,ANY,3,1,3,0,eyeron,ANY,ANY,ANY,ANY
er,pon,ANY,1,0,3,0,puse,ANY,ANY,ANY,ANY
er,pon,ANY,2,0,3,0,pusiste,ANY,ANY,ANY,ANY
er,pon,ANY,3,0,3,0,puso,ANY,ANY,ANY,ANY
er,pon,ANY,1,1,3,0,pusimos,ANY,ANY,ANY,ANY
er,pon,ANY,2,1,3,0,pusisteis,ANY,ANY,ANY,ANY
er,pon,ANY,3,1,3,0,pusieron,ANY,ANY,ANY,ANY
er,ñ,ANY,1,0,3,0,ñí,ANY,ANY,ANY,ANY
er,ñ,ANY,2,0,3,0,ñiste,ANY,ANY,ANY,ANY
er,ñ,ANY,3,0,3,0,ñó,ANY,ANY,ANY,ANY
er,ñ,ANY,1,1,3,0,ñimos,ANY,ANY,ANY,ANY
er,ñ,ANY,2,1,3,0,ñisteis,ANY,ANY,ANY,ANY
er,ñ,ANY,3,1,3,0,ñeron,ANY,ANY,ANY,ANY
er,en,ANY,1,0,3,0,uve,ANY,ANY,ANY,ANY
er,en,ANY,2,0,3,0,uviste,ANY,ANY,ANY,ANY
er,en,ANY,3,0,3,0,uvo,ANY,ANY,ANY,ANY
er,en,ANY,1,1,3,0,uvimos,ANY,ANY,ANY,ANY
er,en,ANY,2,1,3,0,uvisteis,ANY,ANY,ANY,ANY
er,en,ANY,3,1,3,0,uvieron,ANY,ANY,ANY,ANY
er,v,ANY,1,0,3,0,ví,ANY,ANY,ANY,ANY
er,v,ANY,2,0,3,0,viste,ANY,ANY,ANY,ANY
er,v,ANY,3,0,3,0,vió,ANY,ANY,ANY,ANY
er,v,ANY,1,1,3,0,vimos,ANY,ANY,ANY,ANY
er,v,ANY,2,1,3,0,visteis,ANY,ANY,ANY,ANY
er,v,ANY,3,1,3,0,vieron,ANY,ANY,ANY,ANY
er,ec,ANY,1,0,2,0,eceré,ANY,ANY,ANY,ANY
er,ec,ANY,2,0,2,0,ecerás,ANY,ANY,ANY,ANY
er,ec,ANY,3,0,2,0,ecerá,ANY,ANY,ANY,ANY
er,ec,ANY,1,1,2,0,eceremos,ANY,ANY,ANY,ANY
er,ec,ANY,2,1,2,0,eceréis,ANY,ANY,ANY,ANY
er,ec,ANY,3,1,2,0,ecerán,ANY,ANY,ANY,ANY
er,ca,ANY,1,0,2,0,caeré,ANY,ANY,ANY,ANY
er,ca,ANY,2,0,2,0,caerás,ANY,ANY,ANY,ANY
er,ca,ANY,3,0,2,0,caerá,ANY,ANY,ANY,ANY
er,ca,ANY,1,1,2,0,caeremos,ANY,ANY,ANY,ANY
er,ca,ANY,2,1,2,0,caeréis,ANY,ANY,ANY,ANY
er,ca,ANY,3,1,2,0,caerán,ANY,ANY,ANY,ANY
er,hab,ANY,1,0,2,0,habré,ANY,ANY,ANY,ANY
er,hab,ANY,2,0,2,0,habrás,ANY,ANY,ANY,ANY
er,hab,ANY,3,0,2,0,habrá,ANY,ANY,ANY,ANY
er,hab,ANY,1,1,2,0,habremos,ANY,ANY,ANY,ANY
er,hab,ANY,2,1,2,0,habréis,ANY,ANY,ANY,ANY
er,hab,ANY,3,1,2,0,habrán,ANY,ANY,ANY,ANY
er,ac,ANY,1,0,2,0,aré,ANY,ANY,ANY,ANY
er,ac,ANY,2,0,2,0,arás,ANY,ANY,ANY,ANY
er,ac,ANY,3,0,2,0,ará,ANY,ANY,ANY,ANY
er,ac,ANY,1,1,2,0,aremos,ANY,ANY,ANY,ANY
er,ac,ANY,2,1,2,0,aréis,ANY,ANY,ANY,ANY
er,ac,ANY,3,1,2,0,arán,ANY,ANY,ANY,ANY
er,e,ANY,1,0,2,0,eeré,ANY,ANY,ANY,ANY
er,e,ANY,2,0,2,0,eerás,ANY,ANY,ANY,ANY
er,e,ANY,3,0,2,0,eerá,ANY,ANY,ANY,ANY
er,e,ANY,1,1,2,0,eeremos,ANY,ANY,ANY,ANY
er,e,ANY,2,1,2,0,eeréis,ANY,ANY,ANY,ANY
er,e,ANY,3,1,2,0,eerán,ANY,ANY,ANY,ANY
er,pon,ANY,1,0,2,0,pondré,ANY,ANY,ANY,ANY
er,pon,ANY,2,0,2,0,pondrás,ANY,ANY,ANY,ANY
er,pon,ANY,3,0,2,0,pondrá,ANY,ANY,ANY,ANY
er,pon,ANY,1,1,2,0,pondremos,ANY,ANY,ANY,ANY
er,pon,ANY,2,1,2,0,pondréis,ANY,ANY,ANY,ANY
er,pon,ANY,3,1,2,0,pondrán,ANY,ANY,ANY,ANY
er,ñ,ANY,1,0,2,0,ñeré,ANY,ANY,ANY,ANY
er,ñ,ANY,2,0,2,0,ñerás,ANY,ANY,ANY,ANY
er,ñ,ANY,3,0,2,0,ñerá,ANY,ANY,ANY,ANY
er,ñ,ANY,1,1,2,0,ñeremos,ANY,ANY,ANY,ANY
er,ñ,ANY,2,1,2,0,ñeréis,ANY,ANY,ANY,ANY
er,ñ,ANY,3,1,2,0,ñerán,ANY,ANY,ANY,ANY
er,v,ANY,1,0,2,0,veré,ANY,ANY,ANY,ANY
er,v,ANY,2,0,2,0,verás,ANY,ANY,ANY,ANY
er,v,ANY,3,0,2,0,verá,ANY,ANY,ANY,ANY
er,v,ANY,1,1,2,0,veremos,ANY,ANY,ANY,ANY
er,v,ANY,2,1,2,0,veréis,ANY,ANY,ANY,ANY
er,v,ANY,3,1,2,0,verán,ANY,ANY,ANY,ANY
er,ec,ANY,1,0,4,0,ecería,ANY,ANY,ANY,ANY
er,ec,ANY,2,0,4,0,ecerías,ANY,ANY,ANY,ANY
er,ec,ANY,3,0,4,0,ecería,ANY,ANY,ANY,ANY
er,ec,ANY,1,1,4,0,eceríamos,ANY,ANY,ANY,ANY
er,ec,ANY,2,1,4,0,eceríais,ANY,ANY,ANY,ANY
er,ec,ANY,3,1,4,0,ecerían,ANY,ANY,ANY,ANY
er,ca,ANY,1,0,4,0,caería,ANY,ANY,ANY,ANY
er,ca,ANY,2,0,4,0,caerías,ANY,ANY,ANY,ANY
er,ca,ANY,3,0,4,0,caería,ANY,ANY,ANY,ANY
er,ca,ANY,1,1,4,0,caeríamos,ANY,ANY,ANY,ANY
er,ca,ANY,2,1,4,0,caeríais,ANY,ANY,ANY,ANY
er,ca,ANY,3,1,4,0,caerían,ANY,ANY,ANY,ANY
er,hab,ANY,1,0,4,0,habría,ANY,ANY,ANY,ANY
er,hab,ANY,2,0,4,0,habrías,ANY,ANY,ANY,ANY
er,hab,ANY,3,0,4,0,habría,ANY,ANY,ANY,ANY
er,hab,ANY,1,1,4,0,habríamos,ANY,ANY,ANY,ANY
er,hab,ANY,2,1,4,0,habríais,ANY,ANY,ANY,ANY
er,hab,ANY,3,1,4,0,habrían,ANY,ANY,ANY,ANY
er,ac,ANY,1,0,4,0,aría,ANY,ANY,ANY,ANY
er,ac,ANY,2,0,4,0,arías,ANY,ANY,ANY,ANY
er,ac,ANY,3,0,4,0,aría,ANY,ANY,ANY,ANY
er,ac,ANY,1,1,4,0,aríamos,ANY,ANY,ANY,ANY
er,ac,ANY,2,1,4,0,aríais,ANY,ANY,ANY,ANY
er,ac,ANY,3,1,4,0,arían,ANY,ANY,ANY,ANY
er,e,ANY,1,0,4,0,eería,ANY,ANY,ANY,ANY
er,e,ANY,2,0,4,0,eerías,ANY,ANY,ANY,ANY
er,e,ANY,3,0,4,0,eería,ANY,ANY,ANY,ANY
er,e,ANY,1,1,4,0,eeríamos,ANY,ANY,ANY,ANY
er,e,ANY,2,1,4,0,eeríais,ANY,ANY,ANY,ANY
er,e,ANY,3,1,4,0,eerían,ANY,ANY,ANY,ANY
er,pon,ANY,1,0,4,0,pondría,ANY,ANY,ANY,ANY
er,pon,ANY,2,0,4,0,pondrías,ANY,ANY,ANY,ANY
er,pon,ANY,3,0,4,0,pondría,ANY,ANY,ANY,ANY
er,pon,ANY,1,1,4,0,pondríamos,ANY,ANY,ANY,ANY
er,pon,ANY,2,1,4,0,pondríais,ANY,ANY,ANY,ANY
er,pon,ANY,3,1,4,0,pondrían,ANY,ANY,ANY,ANY
er,ñ,ANY,1,0,4,0,ñería,ANY,ANY,ANY,ANY
er,ñ,ANY,2,0,4,0,ñerías,ANY,ANY,ANY,ANY
er,ñ,ANY,3,0,4,0,ñería,ANY,ANY,ANY,ANY
er,ñ,ANY,1,1,4,0,ñeríamos,ANY,ANY,ANY,ANY
er,ñ,ANY,2,1,4,0,ñeríais,ANY,ANY,ANY,ANY
er,ñ,ANY,3,1,4,0,ñerían,ANY,ANY,ANY,ANY
er,en,ANY,1,0,4,0,endría,ANY,ANY,ANY,ANY
er,en,ANY,2,0,4,0,endrías,ANY,ANY,ANY,ANY
er,en,ANY,3,0,4,0,endría,ANY,ANY,ANY,ANY
er,en,ANY,1,1,4,0,endríamos,ANY,ANY,ANY,ANY
er,en,ANY,2,1,4,0,endríais,ANY,ANY,ANY,ANY
er,en,ANY,3,1,4,0,endrían,ANY,ANY,ANY,ANY
er,v,ANY,1,0,4,0,vería,ANY,ANY,ANY,ANY
er,v,ANY,2,0,4,0,verías,ANY,ANY,ANY,ANY
er,v,ANY,3,0,4,0,vería,ANY,ANY,ANY,ANY
er,v,ANY,1,1,4,0,veríamos,ANY,ANY,ANY,ANY
er,v,ANY,2,1,4,0,veríais,ANY,ANY,ANY,ANY
er,v,ANY,3,1,4,0,verían,ANY,ANY,ANY,ANY
er,ANY,ANY,2,0,0,2,e,ANY,ANY,ANY,ANY
er,ANY,ANY,2,1,0,2,ed,ANY,ANY,ANY,ANY
er,ec,ANY,2,0,0,2,ece,ANY,ANY,ANY,ANY
er,ec,ANY,2,1,0,2,eced,ANY,ANY,ANY,ANY
er,ca,ANY,2,0,0,2,cae,ANY,ANY,ANY,ANY
er,ca,ANY,2,1,0,2,caed,ANY,ANY,ANY,ANY
er,hab,ANY,2,0,0,2,he,ANY,ANY,ANY,ANY
er,hab,ANY,2,1,0,2,habed,ANY,ANY,ANY,ANY
er,ac,ANY,2,0,0,2,az,ANY,ANY,ANY,ANY
er,ac,ANY,2,1,0,2,aced,ANY,ANY,ANY,ANY
er,e,ANY,2,0,0,2,ee,ANY,ANY,ANY,ANY
er,e,ANY,2,0,0,2,eed,ANY,ANY,ANY,ANY
er,ñ,ANY,2,0,0,2,ñe,ANY,ANY,ANY,ANY
er,ñ,ANY,2,1,0,2,ñed,ANY,ANY,ANY,ANY
er,en,ANY,2,0,0,2,en,ANY,ANY,ANY,ANY
er,en,ANY,2,1,0,2,ened,ANY,ANY,ANY,ANY
er,v,ANY,2,0,0,2,ve,ANY,ANY,ANY,ANY
er,v,ANY,2,1,0,2,ved,ANY,ANY,ANY,ANY
er,ANY,ANY,0,0,0,3,er,ANY,ANY,ANY,ANY
er,ec,ANY,0,0,0,3,ecer,ANY,ANY,ANY,ANY
er,ca,ANY,0,0,0,3,caer,ANY,ANY,ANY,ANY
er,hab,ANY,0,0,0,3,haber,ANY,ANY,ANY,ANY
er,ac,ANY,0,0,0,3,acer,ANY,ANY,ANY,ANY
er,e,ANY,0,0,0,3,eer,ANY,ANY,ANY,ANY
er,pon,ANY,0,0,0,3,poner,ANY,ANY,ANY,ANY
er,ñ,ANY,0,0,0,3,ñer,ANY,ANY,ANY,ANY
er,en,ANY,0,0,0,3,ener,ANY,ANY,ANY,ANY
er,v,ANY,0,0,0,3,ver,ANY,ANY,ANY,ANY
er,ANY,ANY,0,0,1,3,ido,ANY,ANY,ANY,ANY
er,ec,ANY,0,0,1,3,ecido,ANY,ANY,ANY,ANY
er,ca,ANY,0,0,1,3,caído,ANY,ANY,ANY,ANY
er,hab,ANY,0,0,1,3,habido,ANY,ANY,ANY,ANY
er,ac,ANY,0,0,1,3,echo,ANY,ANY,ANY,ANY
er,e,ANY,0,0,1,3,eído,ANY,ANY,ANY,ANY
er,pon,ANY,0,0,1,3,puesto,ANY,ANY,ANY,ANY
er,ñ,ANY,0,0,1,3,ñido,ANY,ANY,ANY,ANY
er,en,ANY,0,0,1,3,enido,ANY,ANY,ANY,ANY
er,v,ANY,0,0,1,3,visto,ANY,ANY,ANY,ANY
er,ANY,ANY,0,0,2,3,iendo,ANY,ANY,ANY,ANY
er,ec,ANY,0,0,2,3,eciendo,ANY,ANY,ANY,ANY
er,ca,ANY,0,0,2,3,cayendo,ANY,ANY,ANY,ANY
er,hab,ANY,0,0,2,3,habiendo,ANY,ANY,ANY,ANY
er,ac,ANY,0,0,2,3,aciendo,ANY,ANY,ANY,ANY
er,e,ANY,0,0,2,3,eyendo,ANY,ANY,ANY,ANY
er,pon,ANY,0,0,0,3,poniendo,ANY,ANY,ANY,ANY
er,ñ,ANY,0,0,2,3,ñendo,ANY,ANY,ANY,ANY
er,en,ANY,0,0,2,3,eniendo,ANY,ANY,ANY,ANY
er,v,ANY,0,0,2,3,viendo,ANY,ANY,ANY,ANY
er,c,ANY,1,0,0,1,zca,ANY,ANY,ANY,ANY
er,c,ANY,2,0,0,1,zcas,ANY,ANY,ANY,ANY
er,c,ANY,3,0,0,1,zca,ANY,ANY,ANY,ANY
er,c,ANY,1,1,0,1,zcamos,ANY,ANY,ANY,ANY
er,c,ANY,2,1,0,1,zcáis,ANY,ANY,ANY,ANY
er,c,ANY,3,1,0,1,zcan,ANY,ANY,ANY,ANY
er,ca,ANY,1,0,0,1,caiga,ANY,ANY,ANY,ANY
er,ca,ANY,2,0,0,1,caigas,ANY,ANY,ANY,ANY
er,ca,ANY,3,0,0,1,caiga,ANY,ANY,ANY,ANY
er,ca,ANY,1,1,0,1,caigamos,ANY,ANY,ANY,ANY
er,ca,ANY,2,1,0,1,caigáis,ANY,ANY,ANY,ANY
er,ca,ANY,3,1,0,1,caigan,ANY,ANY,ANY,ANY
er,hab,ANY,1,0,0,1,haya,ANY,ANY,ANY,ANY
er,hab,ANY,2,0,0,1,hayas,ANY,ANY,ANY,ANY
er,hab,ANY,3,0,0,1,haya,ANY,ANY,ANY,ANY
er,hab,ANY,1,1,0,1,hayamos,ANY,ANY,ANY,ANY
er,hab,ANY,2,1,0,1,hayáis,ANY,ANY,ANY,ANY
er,hab,ANY,3,1,0,1,hayan,ANY,ANY,ANY,ANY
er,e,ANY,1,0,0,1,ea,ANY,ANY,ANY,ANY
er,e,ANY,2,0,0,1,eas,ANY,ANY,ANY,ANY
er,e,ANY,3,0,0,1,ea,ANY,ANY,ANY,ANY
er,e,ANY,1,1,0,1,eamos,ANY,ANY,ANY,ANY
er,e,ANY,2,1,0,1,eáis,ANY,ANY,ANY,ANY
er,e,ANY,3,1,0,1,ean,ANY,ANY,ANY,ANY
er,pon,ANY,1,0,0,1,ponga,ANY,ANY,ANY,ANY
er,pon,ANY,2,0,0,1,pongas,ANY,ANY,ANY,ANY
er,pon,ANY,3,0,0,1,ponga,ANY,ANY,ANY,ANY
er,pon,ANY,1,1,0,1,pongamos,ANY,ANY,ANY,ANY
er,pon,ANY,2,1,0,1,pongáis,ANY,ANY,ANY,ANY
er,pon,ANY,3,1,0,1,pongan,ANY,ANY,ANY,ANY
er,ñ,ANY,1,0,0,1,ña,ANY,ANY,ANY,ANY
er,ñ,ANY,2,0,0,1,ñas,ANY,ANY,ANY,ANY
er,ñ,ANY,3,0,0,1,ña,ANY,ANY,ANY,ANY
er,ñ,ANY,1,1,0,1,ñamos,ANY,ANY,ANY,ANY
er,ñ,ANY,2,1,0,1,ñáis,ANY,ANY,ANY,ANY
er,ñ,ANY,3,1,0,1,ñan,ANY,ANY,ANY,ANY
er,en,ANY,1,0,0,1,enga,ANY,ANY,ANY,ANY
er,en,ANY,2,0,0,1,engas,ANY,ANY,ANY,ANY
er,en,ANY,3,0,0,1,enga,ANY,ANY,ANY,ANY
er,en,ANY,1,1,0,1,engamos,ANY,ANY,ANY,ANY
er,en,ANY,2,1,0,1,engáis,ANY,ANY,ANY,ANY
er,en,ANY,3,1,0,1,engan,ANY,ANY,ANY,ANY
er,v,ANY,1,0,0,1,vea,ANY,ANY,ANY,ANY
er,v,ANY,2,0,0,1,veas,ANY,ANY,ANY,ANY
er,v,ANY,3,0,0,1,vea,ANY,ANY,ANY,ANY
er,v,ANY,1,1,0,1,veamos,ANY,ANY,ANY,ANY
er,v,ANY,2,1,0,1,veáis,ANY,ANY,ANY,ANY
er,v,ANY,3,1,0,1,vean,ANY,ANY,ANY,ANY
er,ec,ANY,1,0,1,1,eciera,eciese,ANY,ANY,ANY
er,ec,ANY,2,0,1,1,ecieras,ecieses,ANY,ANY,ANY
er,ec,ANY,3,0,1,1,eciera,eciese,ANY,ANY,ANY
er,ec,ANY,1,1,1,1,eciéramos,eciésemos,ANY,ANY,ANY
er,ec,ANY,2,1,1,1,ecierais,ecieseis,ANY,ANY,ANY
er,ec,ANY,3,1,1,1,ecieran,eciesen,ANY,ANY,ANY
er,ca,ANY,1,0,1,1,cayera,cayese,ANY,ANY,ANY
er,ca,ANY,2,0,1,1,cayeras,cayeses,ANY,ANY,ANY
er,ca,ANY,3,0,1,1,cayera,cayese,ANY,ANY,ANY
er,ca,ANY,1,1,1,1,cayéramos,cayésemos,ANY,ANY,ANY
er,ca,ANY,2,1,1,1,cayerais,cayeseis,ANY,ANY,ANY
er,ca,ANY,3,1,1,1,cayeran,cayesen,ANY,ANY,ANY
er,hab,ANY,1,0,1,1,hubiera,hubiese,ANY,ANY,ANY
er,hab,ANY,2,0,1,1,hubieras,hubieses,ANY,ANY,ANY
er,hab,ANY,3,0,1,1,hubiera,hubiese,ANY,ANY,ANY
er,hab,ANY,1,1,1,1,hubiéramos,hubiésemos,ANY,ANY,ANY
er,hab,ANY,2,1,1,1,hubierais,hubieseis,ANY,ANY,ANY
er,hab,ANY,3,1,1,1,hubieran,hubiesen,ANY,ANY,ANY
er,ac,ANY,1,0,1,1,iciera,iciese,ANY,ANY,ANY
er,ac,ANY,2,0,1,1,icieras,icieses,ANY,ANY,ANY
er,ac,ANY,3,0,1,1,iciera,iciese,ANY,ANY,ANY
er,ac,ANY,1,1,1,1,iciéramos,iciésemos,ANY,ANY,ANY
er,ac,ANY,2,1,1,1,icierais,icieseis,ANY,ANY,ANY
er,ac,ANY,3,1,1,1,icieran,iciesen,ANY,ANY,ANY
er,e,ANY,1,0,1,1,eyera,eyese,ANY,ANY,ANY
er,e,ANY,2,0,1,1,eyeras,eyeses,ANY,ANY,ANY
er,e,ANY,3,0,1,1,eyera,eyese,ANY,ANY,ANY
er,e,ANY,1,1,1,1,eyéramos,eyésemos,ANY,ANY,ANY
er,e,ANY,2,1,1,1,eyerais,eyeseis,ANY,ANY,ANY
er,e,ANY,3,1,1,1,eyeran,eyesen,ANY,ANY,ANY
er,pon,ANY,1,0,1,1,pusiera,pusiese,ANY,ANY,ANY
er,pon,ANY,2,0,1,1,pusieras,pusieses,ANY,ANY,ANY
er,pon,ANY,3,0,1,1,pusiera,pusiese,ANY,ANY,ANY
er,pon,ANY,1,1,1,1,pusiéramos,pusiésemos,ANY,ANY,ANY
er,pon,ANY,2,1,1,1,pusierais,pusieseis,ANY,ANY,ANY
er,pon,ANY,3,1,1,1,pusieran,pusiesen,ANY,ANY,ANY
er,ñ,ANY,1,0,1,1,ñera,ñese,ANY,ANY,ANY
er,ñ,ANY,2,0,1,1,ñeras,ñeses,ANY,ANY,ANY
er,ñ,ANY,3,0,1,1,ñera,ñese,ANY,ANY,ANY
er,ñ,ANY,1,1,1,1,ñéramos,ñésemos,ANY,ANY,ANY
er,ñ,ANY,2,1,1,1,ñerais,ñeseis,ANY,ANY,ANY
er,ñ,ANY,3,1,1,1,ñeran,ñesen,ANY,ANY,ANY
er,en,ANY,1,0,1,1,uviera,uviese,ANY,ANY,ANY
er,en,ANY,2,0,1,1,uvieras,uvieses,ANY,ANY,ANY
er,en,ANY,3,0,1,1,uviera,uviese,ANY,ANY,ANY
er,en,ANY,1,1,1,1,uviéramos,uviésemos,ANY,ANY,ANY
er,en,ANY,2,1,1,1,uvierais,uvieseis,ANY,ANY,ANY
er,en,ANY,3,1,1,1,uvieran,uviesen,ANY,ANY,ANY
er,v,ANY,1,0,1,1,viera,viese,ANY,ANY,ANY
er,v,ANY,2,0,1,1,vieras,vieses,ANY,ANY,ANY
er,v,ANY,3,0,1,1,viera,viese,ANY,ANY,ANY
er,v,ANY,1,1,1,1,viéramos,viésemos,ANY,ANY,ANY
er,v,ANY,2,1,1,1,vierais,vieseis,ANY,ANY,ANY
er,v,ANY,3,1,1,1,vieran,viesen,ANY,ANY,ANY
er,ec,ANY,1,0,2,1,eciere,ANY,ANY,ANY,ANY
er,ec,ANY,2,0,2,1,ecieres,ANY,ANY,ANY,ANY
er,ec,ANY,3,0,2,1,eciere,ANY,ANY,ANY,ANY
er,ec,ANY,1,1,2,1,eciéremos,ANY,ANY,ANY,ANY
er,ec,ANY,2,1,2,1,eciereis,ANY,ANY,ANY,ANY
er,ec,ANY,3,1,2,1,ecieren,ANY,ANY,ANY,ANY
er,ca,ANY,1,0,2,1,cayere,ANY,ANY,ANY,ANY
er,ca,ANY,2,0,2,1,cayeres,ANY,ANY,ANY,ANY
er,ca,ANY,3,0,2,1,cayere,ANY,ANY,ANY,ANY
er,ca,ANY,1,1,2,1,cayéremos,ANY,ANY,ANY,ANY
er,ca,ANY,2,1,2,1,cayereis,ANY,ANY,ANY,ANY
er,ca,ANY,3,1,2,1,cayeren,ANY,ANY,ANY,ANY
er,hab,ANY,1,0,2,1,hubiere,ANY,ANY,ANY,ANY
er,hab,ANY,2,0,2,1,hubieres,ANY,ANY,ANY,ANY
er,hab,ANY,3,0,2,1,hubiere,ANY,ANY,ANY,ANY
er,hab,ANY,1,1,2,1,hubiéremos,ANY,ANY,ANY,ANY
er,hab,ANY,2,1,2,1,hubiereis,ANY,ANY,ANY,ANY
er,hab,ANY,3,1,2,1,hubieren,ANY,ANY,ANY,ANY
er,ac,ANY,1,0,2,1,iciere,ANY,ANY,ANY,ANY
er,ac,ANY,2,0,2,1,icieres,ANY,ANY,ANY,ANY
er,ac,ANY,3,0,2,1,iciere,ANY,ANY,ANY,ANY
er,ac,ANY,1,1,2,1,iciéremos,ANY,ANY,ANY,ANY
er,ac,ANY,2,1,2,1,iciereis,ANY,ANY,ANY,ANY
er,ac,ANY,3,1,2,1,icieren,ANY,ANY,ANY,ANY
er,e,ANY,1,0,2,1,eyere,ANY,ANY,ANY,ANY
er,e,ANY,2,0,2,1,eyeres,ANY,ANY,ANY,ANY
er,e,ANY,3,0,2,1,eyere,ANY,ANY,ANY,ANY
er,e,ANY,1,1,2,1,eyéremos,ANY,ANY,ANY,ANY
er,e,ANY,2,1,2,1,eyereis,ANY,ANY,ANY,ANY
er,e,ANY,3,1,2,1,eyeren,ANY,ANY,ANY,ANY
er,pon,ANY,1,0,2,1,pusiere,ANY,ANY,ANY,ANY
er,pon,ANY,2,0,2,1,pusieres,ANY,ANY,ANY,ANY
er,pon,ANY,3,0,2,1,pusiere,ANY,ANY,ANY,ANY
er,pon,ANY,1,1,2,1,pusiéremos,ANY,ANY,ANY,ANY
er,pon,ANY,2,1,2,1,pusiereis,ANY,ANY,ANY,ANY
er,pon,ANY,3,1,2,1,pusieren,ANY,ANY,ANY,ANY
er,ñ,ANY,1,0,2,1,ñere,ANY,ANY,ANY,ANY
er,ñ,ANY,2,0,2,1,ñeres,ANY,ANY,ANY,ANY
er,ñ,ANY,3,0,2,1,ñere,ANY,ANY,ANY,ANY
er,ñ,ANY,1,1,2,1,ñéremos,ANY,ANY,ANY,ANY
er,ñ,ANY,2,1,2,1,ñereis,ANY,ANY,ANY,ANY
er,ñ,ANY,3,1,2,1,ñeren,ANY,ANY,ANY,ANY
er,en,ANY,1,0,2,1,uviere,ANY,ANY,ANY,ANY
er,en,ANY,2,0,2,1,uvieres,ANY,ANY,ANY,ANY
er,en,ANY,3,0,2,1,uviere,ANY,ANY,ANY,ANY
er,en,ANY,1,1,2,1,uviéremos,ANY,ANY,ANY,ANY
er,en,ANY,2,1,2,1,uviereis,ANY,ANY,ANY,ANY
er,en,ANY,3,1,2,1,uvieren,ANY,ANY,ANY,ANY
er,v,ANY,1,0,2,1,viere,ANY,ANY,ANY,ANY
er,v,ANY,2,0,2,1,vieres,ANY,ANY,ANY,ANY
er,v,ANY,3,0,2,1,viere,ANY,ANY,ANY,ANY
er,v,ANY,1,1,2,1,viéremos,ANY,ANY,ANY,ANY
er,v,ANY,2,1,2,1,viereis,ANY,ANY,ANY,ANY
er,v,ANY,3,1,2,1,vieren,ANY,ANY,ANY,ANY
ir,u,ANY,1,0,0,0,uyo,ANY,ANY,ANY,ANY
ir,u,ANY,2,0,0,0,uyes,ANY,ANY,ANY,ANY
ir,u,ANY,3,0,0,0,uye,ANY,ANY,ANY,ANY
ir,u,ANY,1,1,0,0,uimos,ANY,ANY,ANY,ANY
ir,u,ANY,2,1,0,0,uís,ANY,ANY,ANY,ANY
ir,u,ANY,3,1,0,0,uyen,ANY,ANY,ANY,ANY
ir,ü,ANY,1,0,0,0,uyo,ANY,ANY,ANY,ANY
ir,ü,ANY,2,0,0,0,uyes,ANY,ANY,ANY,ANY
ir,ü,ANY,3,0,0,0,uye,ANY,ANY,ANY,ANY
ir,ü,ANY,1,1,0,0,üimos,ANY,ANY,ANY,ANY
ir,ü,ANY,2,1,0,0,üís,ANY,ANY,ANY,ANY
ir,ü,ANY,3,1,0,0,uyen,ANY,ANY,ANY,ANY
ir,dec,ANY,1,0,0,0,digo,ANY,ANY,ANY,ANY
ir,dec,ANY,2,0,0,0,dices,ANY,ANY,ANY,ANY
ir,dec,ANY,3,0,0,0,dices,ANY,ANY,ANY,ANY
ir,dec,ANY,1,1,0,0,decimos,ANY,ANY,ANY,ANY
